point_id,longitude,latitude,x_utm,y_utm,B02,B03,B04,B08,B11,B12,NDVI,NDMI,iron_oxide_proxy,swir_ratio,MnO,sample_class,authoritative_label,pu_training_target,source
unlabeled_r140_c633,79.74580112805151,21.73074161256119,370290.0,2403550.0,1321.0,1489.0,1599.0,2789.0,2627.0,2017.0,0.2711941599845886,0.029911372810602188,1.2104465961456299,1.3024293184280396,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r167_c122,79.64704721128297,21.72508640362605,360070.0,2403010.0,1333.0,1644.0,1700.0,3508.0,3167.0,2225.0,0.3471582233905792,0.05108614265918732,1.2753188610076904,1.4233708381652832,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r519_c301,79.68223306137305,21.66177667315323,363650.0,2395970.0,1275.0,1496.0,1588.0,3085.0,3268.0,2413.0,0.3203509449958801,-0.028805289417505264,1.2454901933670044,1.3543306589126587,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r471_c388,79.69896834874343,21.670580563897357,365390.0,2396930.0,1739.0,2086.0,2539.0,3638.0,4678.0,3733.0,0.17791807651519775,-0.12506012618541718,1.4600344896316528,1.2531476020812988,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r293_c606,79.74082128964903,21.70306197689996,369750.0,2400490.0,1484.0,1688.0,1972.0,3075.0,4453.0,3317.0,0.21854567527770996,-0.18304994702339172,1.328840970993042,1.3424781560897827,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r6_c299,79.68100224683671,21.754446880515655,363610.0,2406230.0,1371.0,1557.0,1791.0,3141.0,3653.0,2669.0,0.2737226188182831,-0.07536061108112335,1.3063457012176514,1.3686773777008057,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r324_c155,79.65369115537449,21.696776731953662,360730.0,2399870.0,1495.0,1723.0,1884.0,2711.0,3386.0,2904.0,0.17997823655605316,-0.11071018874645233,1.2602006196975708,1.165977954864502,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r462_c15,79.6268659538414,21.671625622515098,357930.0,2397110.0,1885.0,2184.0,2670.0,3924.0,5016.0,3793.0,0.19017288088798523,-0.12214764952659607,1.4164456129074097,1.3224360942840576,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r526_c1,79.6242699590879,21.660041849185898,357650.0,2395830.0,1296.0,1474.0,1591.0,3053.0,3639.0,2676.0,0.31481480598449707,-0.08756724745035172,1.227623462677002,1.359865427017212,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r297_c55,79.63431550766691,21.701496101329997,358730.0,2400410.0,1313.0,1558.0,1674.0,3616.0,3204.0,2203.0,0.3671077489852905,0.06041055545210838,1.2749428749084473,1.4543803930282593,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r355_c128,79.6485243906559,21.691134197976993,360190.0,2399250.0,1234.0,1355.0,1371.0,2845.0,2959.0,2140.0,0.3496204912662506,-0.019641626626253128,1.1110210418701172,1.382710337638855,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r56_c97,79.6420254627875,21.745098575780286,359570.0,2405230.0,1284.0,1447.0,1497.0,3054.0,3236.0,2313.0,0.3421226143836975,-0.028934817761182785,1.1658878326416016,1.3990488052368164,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r214_c323,79.68598495964706,21.71690874319607,364090.0,2402070.0,1803.0,2115.0,2526.0,3454.0,4500.0,3670.0,0.15518394112586975,-0.13150615990161896,1.4009983539581299,1.2261580228805542,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r330_c629,79.74532540169649,21.696411478268367,370210.0,2399750.0,1627.0,1923.0,2140.0,3177.0,4182.0,3441.0,0.19503478705883026,-0.13656747341156006,1.3153042793273926,1.2153444290161133,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r598_c512,79.7231353782912,21.64782367970745,367870.0,2394390.0,1243.0,1473.0,1524.0,3004.0,3399.0,2527.0,0.3268551230430603,-0.0616898313164711,1.226065993309021,1.3450732231140137,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r499_c231,79.66867224019092,21.665281740361397,362250.0,2396370.0,1178.0,1320.0,1299.0,2714.0,2625.0,1947.0,0.3526040315628052,0.01666978746652603,1.1027164459228516,1.348228096961975,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r379_c428,79.70655069703236,21.687260980563742,366190.0,2398770.0,1290.0,1480.0,1574.0,3011.0,3626.0,2616.0,0.3134132921695709,-0.09266234934329987,1.2201550006866455,1.3860856294631958,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r230_c178,79.65797957234373,21.71379368456867,361190.0,2401750.0,1272.0,1457.0,1564.0,2635.0,3393.0,2594.0,0.25506073236465454,-0.12574651837348938,1.2295597791671753,1.308018445968628,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r363_c298,79.68139699355531,21.68995352796081,363590.0,2399090.0,1866.0,2198.0,2520.0,3422.0,2205.0,1696.0,0.151800736784935,0.21627865731716156,1.3504823446273804,1.3001179695129395,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r377_c544,79.72896913622331,21.68779562232381,368510.0,2398810.0,1082.0,1134.0,1103.0,986.0,1077.0,1077.0,-0.056007660925388336,-0.04411051794886589,1.0194084644317627,1.0,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r357_c621,79.74382127616988,21.691522100153097,370050.0,2399210.0,1721.0,1983.0,2372.0,3461.0,4614.0,3688.0,0.1866963803768158,-0.14278638362884521,1.3782684803009033,1.251084566116333,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r138_c641,79.74734479617987,21.73111462799892,370450.0,2403590.0,1459.0,1732.0,1833.0,3321.0,3522.0,2772.0,0.28870779275894165,-0.029373081400990486,1.2563399076461792,1.270562767982483,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r446_c32,79.6301240954432,21.67454311995163,358270.0,2397430.0,1201.0,1348.0,1317.0,2719.0,2724.0,1969.0,0.3473736345767975,-0.0009186110692098737,1.0965862274169922,1.3834433555603027,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r463_c367,79.69489676002112,21.671993909788053,364970.0,2397090.0,1281.0,1537.0,1584.0,3073.0,3506.0,2613.0,0.31973373889923096,-0.06581547111272812,1.2365339994430542,1.3417527675628662,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r111_c513,79.72255297266784,21.735803173788014,367890.0,2404130.0,1296.0,1475.0,1536.0,3107.0,3121.0,2265.0,0.3383588194847107,-0.0022479125764220953,1.185185194015503,1.377924919128418,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r157_c227,79.6673307926299,21.727057465203128,362170.0,2403210.0,1835.0,2202.0,2589.0,3942.0,4677.0,3726.0,0.20716582238674164,-0.08527671545743942,1.4108991622924805,1.2552335262298584,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r377_c513,79.72297711768768,21.68774959585948,367890.0,2398810.0,2109.0,2370.0,2701.0,3127.0,4153.0,3925.0,0.07309540361166,-0.1409340649843216,1.280701756477356,1.0580891370773315,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r62_c129,79.64822316534661,21.744065349961677,360210.0,2405110.0,1176.0,1379.0,1284.0,3209.0,2728.0,1936.0,0.4284442365169525,0.08101734519004822,1.09183669090271,1.4090908765792847,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r428_c55,79.63453858506182,21.677831400264203,358730.0,2397790.0,1304.0,1493.0,1583.0,2877.0,3206.0,2379.0,0.2901345193386078,-0.054085154086351395,1.2139570713043213,1.3476250171661377,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r471_c5,79.62494875602822,21.669983804188163,357730.0,2396930.0,1340.0,1552.0,1618.0,2322.0,2305.0,1964.0,0.1786801964044571,0.003674086881801486,1.2074626684188843,1.1736252307891846,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r281_c498,79.71992447320389,21.705069905366823,367590.0,2400730.0,1201.0,1356.0,1364.0,2842.0,2906.0,2093.0,0.35140275955200195,-0.011134307831525803,1.1357202529907227,1.3884376287460327,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r419_c329,79.6874806428225,21.679884627193474,364210.0,2397970.0,1497.0,1719.0,1904.0,3249.0,4291.0,3462.0,0.261013001203537,-0.13819628953933716,1.2718770503997803,1.2394570112228394,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r313_c524,79.72500154301254,21.699327751441224,368110.0,2400090.0,1215.0,1350.0,1375.0,2644.0,2974.0,2146.0,0.3157501816749573,-0.05873976647853851,1.1316872835159302,1.3858340978622437,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r130_c148,79.65201160053655,21.731811329050693,360590.0,2403750.0,1320.0,1567.0,1652.0,3098.0,3407.0,2481.0,0.304421067237854,-0.04750192165374756,1.2515151500701904,1.3732366561889648,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r518_c49,79.63353217501225,21.661563628742055,358610.0,2395990.0,1341.0,1508.0,1633.0,2578.0,3780.0,2904.0,0.2244122475385666,-0.18905316293239594,1.2177479267120361,1.3016529083251953,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r165_c308,79.68300445990465,21.725737543838974,363790.0,2403050.0,1577.0,1845.0,2133.0,3551.0,4272.0,3280.0,0.24947220087051392,-0.09216412901878357,1.3525681495666504,1.3024389743804932,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r235_c21,79.62763705443408,21.71264185936328,358050.0,2401650.0,1354.0,1608.0,1711.0,3472.0,3723.0,2752.0,0.33976462483406067,-0.034885335713624954,1.2636631727218628,1.3528343439102173,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r398_c431,79.70716118908861,21.68383311333931,366250.0,2398390.0,1282.0,1460.0,1572.0,2828.0,3273.0,2440.0,0.28545454144477844,-0.07293885946273804,1.226209044456482,1.3413934707641602,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r231_c464,79.7132715148437,21.714051612830403,366910.0,2401730.0,1400.0,1631.0,1670.0,3343.0,3505.0,2743.0,0.3337323069572449,-0.023656541481614113,1.1928571462631226,1.277798056602478,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r8_c574,79.73418461349523,21.754500976895823,369110.0,2406190.0,1578.0,1872.0,2102.0,3717.0,4105.0,3072.0,0.27753910422325134,-0.04960368201136589,1.3320659399032593,1.3362630605697632,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r590_c303,79.6827359974384,21.648953526749153,363690.0,2394550.0,1558.0,1784.0,2054.0,3325.0,4305.0,3307.0,0.23628927767276764,-0.12844036519527435,1.3183568716049194,1.3017840385437012,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r293_c471,79.71472426077617,21.70286168910872,367050.0,2400490.0,1513.0,1801.0,2087.0,3230.0,4408.0,3409.0,0.21497084200382233,-0.15422885119915009,1.3793786764144897,1.2930477857589722,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r2_c593,79.73784937519292,21.75561296192107,369490.0,2406310.0,1428.0,1720.0,1797.0,3689.0,3553.0,2587.0,0.34487786889076233,0.018779342994093895,1.2584034204483032,1.3734054565429688,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r220_c637,79.74669978054256,21.716295151140468,370370.0,2401950.0,1459.0,1694.0,1813.0,3169.0,3325.0,2513.0,0.27217984199523926,-0.02402217499911785,1.2426319122314453,1.3231197595596313,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r137_c32,79.62959580280965,21.7303627182104,358270.0,2403610.0,1278.0,1500.0,1477.0,3552.0,2811.0,1967.0,0.4126068949699402,0.11645450443029404,1.1557120084762573,1.4290797710418701,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r288_c163,79.65517713174472,21.703292605836875,360890.0,2400590.0,1622.0,1931.0,2040.0,3526.0,3782.0,2967.0,0.26697808504104614,-0.03503010421991348,1.2577065229415894,1.2746882438659668,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r560_c564,79.73312383444396,21.65476549286204,368910.0,2395150.0,1212.0,1415.0,1452.0,2790.0,2997.0,2177.0,0.31541725993156433,-0.03576982766389847,1.1980197429656982,1.3766651153564453,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r490_c170,79.6568685686985,21.66681261321172,361030.0,2396550.0,1213.0,1427.0,1374.0,3239.0,3049.0,2127.0,0.4042922258377075,0.030216284096240997,1.1327288150787354,1.4334744215011597,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r60_c530,79.72575876113795,21.745041761490995,368230.0,2405150.0,1366.0,1583.0,1644.0,3049.0,3015.0,2270.0,0.2993820607662201,0.005606860388070345,1.2035138607025146,1.3281937837600708,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r334_c150,79.65274147481165,21.694962403202855,360630.0,2399670.0,1249.0,1464.0,1537.0,2973.0,3350.0,2456.0,0.31840354204177856,-0.0596235953271389,1.2305845022201538,1.364006519317627,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r187_c235,79.66892738873386,21.72165045210287,362330.0,2402610.0,2046.0,2448.0,2995.0,4329.0,4994.0,4034.0,0.18214090168476105,-0.07132896780967712,1.463831901550293,1.237977147102356,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r523_c26,79.62909599338309,21.660623751362856,358150.0,2395890.0,1169.0,1278.0,1264.0,2787.0,2603.0,1881.0,0.37595656514167786,0.034137289971113205,1.0812660455703735,1.383838415145874,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r47_c460,79.71220214574647,21.7472854633252,366830.0,2405410.0,1747.0,2045.0,2417.0,3905.0,4176.0,3127.0,0.235368549823761,-0.03353545442223549,1.383514642715454,1.3354653120040894,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r291_c618,79.74313790323637,21.7034408898686,369990.0,2400530.0,1243.0,1509.0,1448.0,2224.0,1683.0,1455.0,0.21132898330688477,0.1384694129228592,1.1649235486984253,1.1567010879516602,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r233_c505,79.72120104877138,21.713751669784795,367730.0,2401690.0,1193.0,1388.0,1363.0,2879.0,2789.0,2007.0,0.35737860202789307,0.015878615900874138,1.1424978971481323,1.3896362781524658,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r431_c550,79.73021436368259,21.678049205971433,368630.0,2397730.0,1639.0,1956.0,2294.0,3560.0,4641.0,3537.0,0.21626238524913788,-0.1318131983280182,1.3996338844299316,1.3121289014816284,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r142_c444,79.70926153725746,21.730099514763157,366510.0,2403510.0,1759.0,2142.0,2587.0,3871.0,4615.0,3689.0,0.19882316887378693,-0.08767381310462952,1.470721960067749,1.2510164976119995,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r206_c174,79.657166049124,21.718122964778875,361110.0,2402230.0,1217.0,1393.0,1465.0,2465.0,3273.0,2447.0,0.2544529139995575,-0.1408156156539917,1.2037798166275024,1.33755624294281,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r169_c92,79.64125057570682,21.724677631657872,359470.0,2402970.0,1217.0,1436.0,1376.0,3383.0,2687.0,1910.0,0.4217272400856018,0.1146622747182846,1.1306490898132324,1.406806230545044,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r192_c38,79.6308499221283,21.720436810488053,358390.0,2402510.0,1397.0,1616.0,1757.0,3156.0,3578.0,2648.0,0.2847547233104706,-0.06266706436872482,1.2576950788497925,1.3512084484100342,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r136_c106,79.64390133594627,21.73066114672886,359750.0,2403630.0,1263.0,1481.0,1584.0,3280.0,3180.0,2208.0,0.3486842215061188,0.015479875728487968,1.2541568279266357,1.44021737575531,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r273_c39,79.6311816820575,21.70580609746451,358410.0,2400890.0,1332.0,1528.0,1666.0,3284.0,3319.0,2385.0,0.3268686830997467,-0.005300621036440134,1.2507507801055908,1.3916141986846924,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r570_c72,79.63806507118916,21.652206480311996,359070.0,2394950.0,1259.0,1382.0,1408.0,2331.0,2600.0,2021.0,0.2468574494123459,-0.0545528307557106,1.1183478832244873,1.286491870880127,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r554_c71,79.63784470657262,21.65509525735709,359050.0,2395270.0,1338.0,1550.0,1639.0,2563.0,3846.0,2862.0,0.21989528834819794,-0.20018723607063293,1.224962592124939,1.343815565109253,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r175_c294,79.68031421124516,21.723909506815495,363510.0,2402850.0,1805.0,2143.0,2620.0,3811.0,4998.0,3921.0,0.18519669771194458,-0.13474854826927185,1.4515235424041748,1.2746747732162476,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r258_c431,79.70693538376295,21.709124360363592,366250.0,2401190.0,1219.0,1420.0,1466.0,2874.0,2841.0,2043.0,0.32442396879196167,0.0057742781937122345,1.2026251554489136,1.3906021118164062,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r46_c6,79.62441248507976,21.746759714787288,357750.0,2405430.0,1342.0,1582.0,1579.0,3635.0,3128.0,2218.0,0.3943229913711548,0.07496672868728638,1.1766021251678467,1.4102795124053955,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r582_c296,79.68137021863615,21.650388001202906,363550.0,2394710.0,1295.0,1472.0,1618.0,2874.0,3521.0,2656.0,0.27960819005966187,-0.1011727899312973,1.2494208812713623,1.325677752494812,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r380_c220,79.66634866463349,21.68676193914396,362030.0,2398750.0,1705.0,2017.0,2391.0,3620.0,4706.0,3589.0,0.20445849001407623,-0.1304347813129425,1.4023460149765015,1.3112287521362305,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r207_c329,79.68713344413398,21.718182487857252,364210.0,2402210.0,1399.0,1585.0,1808.0,2817.0,3851.0,2958.0,0.2181621640920639,-0.1550689935684204,1.2923517227172852,1.3018931150436401,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r507_c569,79.73400653022011,21.664347548703724,369010.0,2396210.0,1274.0,1458.0,1393.0,3198.0,2905.0,2129.0,0.39316052198410034,0.048009175807237625,1.0934065580368042,1.3644903898239136,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r69_c484,79.7168783179384,21.74334717979254,367310.0,2404970.0,1630.0,1922.0,2196.0,3867.0,4078.0,3082.0,0.2756061255931854,-0.02655758336186409,1.3472392559051514,1.3231667280197144,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r224_c509,79.72195998809407,21.715383507781468,367810.0,2401870.0,1362.0,1592.0,1710.0,3262.0,3661.0,2590.0,0.3121480345726013,-0.05763397365808487,1.2555066347122192,1.4135135412216187,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r198_c219,79.66585241246706,21.71963843666638,362010.0,2402390.0,1814.0,2157.0,2616.0,4002.0,4695.0,3626.0,0.2094288319349289,-0.07968264818191528,1.4421168565750122,1.294815182685852,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r133_c147,79.65182331085911,21.731267814107856,360570.0,2403690.0,1287.0,1501.0,1535.0,2997.0,3103.0,2206.0,0.32259488105773926,-0.01737704873085022,1.192696213722229,1.406618356704712,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r597_c156,79.65434223040319,21.64746127977349,360750.0,2394410.0,1264.0,1443.0,1454.0,2816.0,2987.0,2228.0,0.3189695477485657,-0.029467517510056496,1.1503164768218994,1.340664267539978,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r64_c435,79.7073953967355,21.74417671363336,366330.0,2405070.0,1712.0,1968.0,2310.0,3630.0,4354.0,3434.0,0.2222222238779068,-0.09068135917186737,1.3492990732192993,1.2679091691970825,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r570_c10,79.62608443163735,21.652107798197616,357830.0,2394950.0,1659.0,1940.0,2410.0,3318.0,4530.0,3544.0,0.15851955115795135,-0.15443424880504608,1.452682375907898,1.2782167196273804,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r596_c138,79.65086238457016,21.647613714543755,360390.0,2394430.0,1274.0,1493.0,1539.0,2946.0,3091.0,2298.0,0.31371238827705383,-0.024018552154302597,1.2080062627792358,1.3450826406478882,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r329_c500,79.72038773955732,21.696401565046244,367630.0,2399770.0,1196.0,1406.0,1397.0,2848.0,3114.0,2255.0,0.3418138921260834,-0.04461590200662613,1.1680601835250854,1.3809312582015991,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r379_c247,79.67156570882636,21.68698446797946,362570.0,2398770.0,1192.0,1360.0,1362.0,2914.0,2792.0,2040.0,0.36295604705810547,0.02138100191950798,1.1426174640655518,1.3686274290084839,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r293_c99,79.6428140421404,21.702288540032747,359610.0,2400490.0,1267.0,1415.0,1532.0,2745.0,3437.0,2605.0,0.2836100161075592,-0.11193788051605225,1.2091554403305054,1.3193857669830322,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r56_c119,79.64627940849269,21.74513342431569,360010.0,2405230.0,1442.0,1692.0,1834.0,3310.0,3464.0,2627.0,0.2869362235069275,-0.022733982652425766,1.2718446254730225,1.3186143636703491,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r409_c552,79.73056611143654,21.68202654720977,368670.0,2398170.0,1991.0,2266.0,2605.0,3190.0,4005.0,3738.0,0.10094909369945526,-0.11327310651540756,1.3083877563476562,1.0714285373687744,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r146_c279,79.6773662584978,21.729125196071326,363210.0,2403430.0,1927.0,2249.0,2710.0,3963.0,5199.0,4157.0,0.18777161836624146,-0.13490504026412964,1.4063310623168945,1.2506614923477173,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
unlabeled_r68_c461,79.71242932924139,21.74349329517217,366850.0,2404990.0,1283.0,1543.0,1426.0,3514.0,2785.0,2045.0,0.4226720631122589,0.11573265492916107,1.1114574670791626,1.3618582487106323,,unlabeled_background,,0,"Valid Sentinel-2 Phase 4 raster pixel; unlabeled/background, not confirmed non-manganese."
